label,clickTime,conversionTime,creativeID,userID,positionID,connectionType,telecomsOperator
0,170028,,1137,2489289,2579,1,3
0,170028,,1238,2608181,7149,2,1
0,170028,,898,669128,1795,2,1
0,170028,,4465,2543055,4279,2,1
0,170028,,1456,2428836,6086,1,3
0,170028,,3444,1432621,2579,1,2
0,170028,,6536,1572725,3322,3,1
0,170028,,3869,444410,2831,1,3
0,170028,,1486,1822472,3688,1,3
0,170028,,3869,935497,3688,2,1
0,170028,,1540,1303916,4867,2,1
0,170028,,2137,506621,2579,1,1
0,170028,,4565,301324,2426,1,1
0,170028,,3745,359733,7422,1,1
0,170028,,3444,801119,2579,1,1
0,170029,,1675,1004664,985,1,1
0,170029,,2553,2644121,4182,1,1
0,170029,,2537,1513789,2579,1,2
0,170029,,2277,977271,1638,1,3
1,170029,170030.0,4565,2241104,4657,2,1
1,170029,170031.0,5030,1917753,2150,1,2
0,170029,,5187,332901,5090,1,1
0,170029,,1137,670339,2579,1,2
0,170029,,3745,1287294,4077,1,1
0,170029,,4565,187227,2891,1,1
0,170029,,1137,622061,2579,1,2
0,170029,,5588,2369064,2150,1,1
0,170029,,3869,1354462,3150,1,1
0,170029,,4565,1643712,103,1,3
0,170029,,4565,1638990,4455,2,1
0,170029,,985,997596,2395,2,1
0,170029,,2137,366233,2579,1,2
0,170029,,2849,9030,3322,1,1
0,170029,,898,1118785,1795,2,1
0,170029,,2553,2213518,3688,2,1
0,170029,,144,2316524,249,1,1
0,170029,,4565,1630297,5643,1,3
0,170029,,750,2687114,3322,1,0
0,170029,,369,1778092,5290,1,1
0,170029,,4465,2218654,3688,1,1
0,170029,,784,1976895,5347,2,3
0,170029,,2137,1231496,2579,1,2
0,170029,,726,1810906,2150,1,3
0,170029,,4978,1368638,3322,1,2
0,170029,,1087,1630194,2908,1,1
0,170029,,4565,1677501,2426,2,1
0,170029,,1537,1912205,7149,2,2
0,170029,,2137,1803861,2579,1,3
0,170029,,1540,2080991,4867,3,1
0,170029,,1238,1011961,7149,0,1
0,170029,,1238,1968518,4867,2,1
0,170029,,1456,1114734,4250,1,2
0,170029,,2537,1513789,2579,1,2
0,170029,,2553,1654806,3789,1,1
0,170029,,4565,2379261,2426,2,1
0,170029,,1456,2531870,4657,1,2
0,170029,,4432,1723566,2831,1,1
0,170029,,5187,1738034,6523,1,1
0,170029,,4565,112429,2426,2,3
1,170029,170032.0,615,2713781,2150,1,1
0,170029,,2982,1850583,7149,1,2
0,170029,,2438,2391980,2868,1,1
0,170029,,4432,2324218,4753,2,1
0,170029,,5187,2628650,985,1,3
0,170029,,3780,1402817,4896,1,2
0,170029,,5030,2726207,2150,1,1
0,170029,,1137,1605300,2579,1,0
0,170029,,3353,1497230,2579,1,3
0,170029,,2537,1156979,2579,1,2
0,170029,,6570,137486,2579,1,2
0,170029,,6387,2627574,5705,2,1
0,170029,,3869,2150784,3688,1,1
1,170029,172129.0,6292,1982453,2579,1,1
0,170029,,2553,1917184,6315,2,3
0,170029,,1087,842581,7563,1,1
0,170029,,1456,169319,2650,2,1
0,170029,,369,235683,3671,1,3
0,170029,,4565,2669564,650,2,2
0,170029,,2982,410015,1848,2,1
0,170029,,2137,1339015,2579,1,2
0,170029,,4465,2745306,5013,1,3
0,170029,,5030,1307962,2150,1,1
0,170029,,5030,699792,2150,1,1
0,170029,,2137,366233,2579,1,2
0,170029,,4565,2649233,7247,2,1
0,170029,,1540,1341183,7149,4,2
0,170029,,4465,100739,1298,1,1
0,170029,,3093,2281997,1400,1,1
0,170029,,2553,2770212,103,1,1
0,170029,,1540,1072018,5995,2,3
0,170029,,2137,1897061,2579,1,2
0,170029,,5187,543110,985,1,1
0,170029,,4465,748247,6772,1,1
0,170029,,3465,545595,2514,1,1
0,170029,,1887,2298510,4455,1,1
0,170029,,1238,1569649,94,4,1
0,170029,,1137,1605300,2579,1,0
0,170029,,2537,219768,2579,1,0
0,170029,,1456,2458280,6068,2,1
0,170029,,5943,1480687,6707,1,1
0,170029,,6241,1246998,846,1,1
0,170029,,3869,828039,3688,1,1
0,170029,,1137,2420324,2579,1,1
0,170029,,2553,1635024,2831,1,1
0,170029,,1540,160796,110,1,1
0,170029,,4565,1282990,2426,2,2
0,170029,,1456,1110727,4250,1,2
0,170029,,1540,1547073,4867,2,1
0,170029,,1540,2443352,3678,1,1
0,170029,,6036,110431,5188,1,3
0,170029,,1537,774029,4867,2,1
0,170029,,1137,1751272,2579,1,3
0,170029,,2137,1231496,2579,1,2
0,170029,,5187,1322892,985,1,1
0,170029,,1617,2404040,1181,1,1
0,170029,,3869,2147547,3150,4,1
0,170029,,5030,1253200,2150,1,1
1,170029,170030.0,34,1341955,3930,1,1
0,170029,,3444,2373198,2579,1,3
1,170029,170030.0,3869,2544312,2534,1,2
0,170029,,4893,1596993,3322,3,1
0,170029,,3490,29815,5121,1,3
0,170029,,4432,1635024,2831,1,1
0,170029,,4565,1010191,3688,1,1
0,170029,,620,312960,2150,1,1
0,170029,,2553,393040,4570,2,3
0,170029,,4465,2129475,2891,1,1
0,170029,,3511,872694,3322,1,2
0,170029,,5030,2677739,2150,1,1
0,170029,,72,869708,2150,1,1
0,170029,,5687,340343,846,1,1
0,170029,,5186,1641277,3347,1,0
0,170029,,3093,2495500,4995,1,2
0,170029,,4565,288830,2891,1,1
0,170029,,2374,1963537,7619,4,1
0,170029,,997,451815,6161,1,0
0,170029,,1456,2395536,2650,1,1
0,170029,,3353,1958213,2579,1,2
0,170029,,1137,1605300,2579,1,0
0,170029,,3353,1495900,2579,1,2
0,170029,,2982,2032688,4867,3,3
0,170029,,6241,1585708,109,4,1
1,170029,181031.0,2537,1774754,2579,1,1
0,170029,,1238,1937075,4867,2,1
0,170029,,3305,2245492,146,1,2
0,170029,,1829,1094465,3322,1,2
0,170029,,51,1679708,4867,2,1
0,170029,,4432,259897,7571,1,1
0,170029,,1537,1450202,5622,3,3
0,170029,,3869,1896968,7571,2,1
0,170029,,2711,2580434,3347,2,3
0,170029,,3511,872694,3322,1,2
0,170029,,2537,219768,2579,1,0
0,170029,,2438,2545434,2868,1,1
0,170029,,2137,1231496,2579,1,2
0,170029,,4793,1383134,5859,1,1
0,170029,,3575,363432,2434,1,1
0,170029,,1064,1962804,1848,1,2
0,170029,,2137,1603538,2579,1,2
0,170029,,1540,2727481,5705,1,0
0,170029,,5517,356950,5090,1,1
1,170029,170034.0,4565,1090182,2891,1,1
0,170029,,1887,277681,3792,1,2
1,170029,181025.0,2137,47700,3123,1,1
0,170029,,2277,1115630,1638,1,3
0,170029,,1887,2354240,2891,1,1
0,170029,,2553,1951868,4250,1,2
0,170029,,1456,1383283,4657,1,1
0,170029,,3444,1515810,2579,1,2
0,170029,,3444,783229,2579,1,3
0,170029,,2849,807719,3322,1,0
0,170029,,4882,1078450,1638,2,2
0,170029,,4444,375196,1705,1,1
0,170029,,1675,759719,5013,1,1
0,170029,,3444,1515810,2579,1,2
0,170029,,4565,2239385,7197,1,1
0,170029,,4465,1107263,2426,2,3
0,170029,,2537,1774754,2579,1,1
0,170029,,4565,773467,2650,2,1
0,170029,,1456,1486173,4250,1,1
0,170029,,1456,1328855,7440,1,3
0,170029,,1456,1432015,872,1,1
0,170029,,4565,1714058,6667,1,1
0,170029,,3465,1859590,2891,1,1
0,170029,,997,1219003,4077,1,2
0,170030,,2137,77069,2579,1,2
0,170030,,2537,726087,2579,1,2
0,170030,,2553,2052355,1087,1,1
0,170030,,2537,1842251,2579,1,2
0,170030,,1540,2486396,4867,1,3
0,170030,,2553,453983,4250,1,1
0,170030,,3465,2068201,103,1,1
0,170030,,3869,2441704,6667,1,2
0,170030,,4565,491685,6086,1,3
0,170030,,2137,1339015,2579,1,2
0,170030,,3745,1215734,337,1,3
0,170030,,898,460843,1795,2,1
0,170030,,594,1740552,4881,1,1
0,170030,,3869,1759813,3688,1,3
0,170030,,4565,1170749,1923,3,1
0,170030,,3869,1802581,5701,2,1
0,170030,,4465,784144,4770,1,1
0,170030,,2553,1181578,2831,3,1
0,170030,,4250,1276523,5013,1,1
0,170030,,369,949753,1207,1,1
0,170030,,3869,634816,7503,3,3
0,170030,,3465,760117,6727,1,2
0,170030,,3305,1289006,3109,1,0
0,170030,,5452,2005288,1181,1,1
0,170030,,3869,95984,3150,1,1
0,170030,,3934,507488,4896,1,1
0,170030,,6241,1171587,5709,2,3
0,170030,,3944,757834,3322,1,2
0,170030,,4432,2455783,7440,1,1
0,170030,,1456,1163538,4612,4,2
0,170030,,4565,1233733,3789,1,1
0,170030,,5030,2654990,2150,1,1
0,170030,,4169,2633526,3275,1,2
1,170030,170043.0,5588,646790,2150,1,1
0,170030,,1456,2488921,877,1,1
0,170030,,2137,480276,2579,1,3
0,170030,,6045,1846698,1842,1,2
0,170030,,2137,2768569,2579,1,2
0,170030,,5404,829660,3322,1,1
0,170030,,4565,2487579,7434,1,1
0,170030,,2982,1834713,977,2,1
0,170030,,1540,2316495,7149,3,1
0,170030,,5186,2104033,6849,1,3
0,170030,,2553,2106444,4250,1,1
0,170030,,3089,1985880,5581,1,1
0,170030,,4432,124062,2891,2,1
0,170030,,2553,2251811,202,3,1
0,170030,,4465,1397500,7434,2,1
0,170030,,726,1678087,2150,1,2
0,170030,,2553,1208540,3789,1,2
0,170030,,5588,172535,2150,1,1
0,170030,,4565,1379608,2891,1,1
0,170030,,72,273333,2150,1,1
0,170030,,5030,278334,2150,1,1
0,170030,,4565,1566705,2891,1,3
0,170030,,6036,1568782,2415,1,1
0,170030,,1540,1501589,4867,2,1
0,170030,,615,176315,2150,1,1
0,170030,,1617,2781132,3792,1,1
0,170030,,5030,2473710,2150,1,1
0,170030,,615,176315,2150,1,1
0,170030,,2553,2237967,4455,0,3
0,170030,,1537,2367710,7350,1,1
0,170030,,2137,1869693,4752,1,3
0,170030,,6135,2494400,4867,2,1
0,170030,,4565,1467106,2891,1,1
0,170030,,4757,1206723,4896,1,1
0,170030,,4565,2153117,6118,2,3
1,170030,170033.0,3981,2653651,2579,2,1
0,170030,,1456,2078602,846,1,3
0,170030,,1456,2082187,2943,1,3
0,170030,,2277,1649946,4896,1,3
0,170030,,51,827530,7149,2,1
0,170030,,1004,1560761,4652,3,1
0,170030,,144,1659583,1898,1,3
0,170030,,72,2342094,2150,1,1
0,170030,,2711,631830,2230,1,1
0,170030,,1617,2150064,4982,1,3
0,170030,,2849,2774342,3322,1,2
1,170030,170032.0,4250,1998454,4250,1,2
0,170030,,5030,1381391,2150,1,1
0,170030,,2438,527501,1400,1,1
0,170030,,4565,249983,2891,2,1
0,170030,,2235,1137295,6013,1,3
0,170030,,1456,1900573,985,1,1
0,170030,,1133,464809,3322,3,1
0,170030,,1537,716452,1848,2,1
0,170030,,2553,1319002,990,1,1
0,170030,,5187,1684489,6411,1,1
0,170030,,2438,2205515,3930,1,1
0,170030,,5186,1626851,7563,2,1
0,170030,,1546,904851,3322,1,3
0,170030,,4565,1228511,2891,1,1
0,170030,,5187,1060665,4250,1,1
0,170030,,6036,187452,2931,1,3
0,170030,,1456,1690458,4250,1,3
0,170030,,4565,1410372,2891,1,1
0,170030,,615,1843401,2150,1,1
0,170030,,2553,202173,2831,2,1
0,170030,,5517,2800522,6118,1,3
0,170030,,5186,2506592,3498,1,1
0,170030,,4465,1742289,4141,1,1
0,170030,,4169,2308260,7563,1,1
0,170030,,2137,207615,2579,1,1
0,170030,,1617,107052,5510,1,2
0,170030,,3497,1534162,4867,1,1
0,170030,,1456,1680667,2943,2,1
0,170030,,1486,2490025,6118,1,3
0,170030,,5404,1984242,3322,1,2
1,170030,170031.0,1456,2232440,4657,1,1
0,170030,,2236,666458,3322,1,1
0,170030,,3511,1185099,3322,2,1
0,170030,,5949,2608927,7563,1,3
1,170030,170035.0,5861,1242600,2590,3,1
0,170030,,615,570233,2150,1,1
0,170030,,4465,1895363,7434,1,1
0,170030,,1540,231211,4867,3,1
0,170030,,198,116533,2150,1,1
0,170030,,2553,211211,3150,3,1
0,170030,,6440,338615,249,1,1
0,170030,,4565,1485414,2891,1,1
1,170030,181029.0,376,1685536,2579,1,3
0,170030,,921,1478110,3322,1,2
0,170030,,4686,2718718,3498,1,1
0,170030,,2137,2201283,2579,1,3
0,170030,,4465,1407154,2891,1,3
0,170030,,3353,1576529,2579,1,2
0,170030,,1887,190463,4250,1,1
0,170030,,2137,2201283,2579,1,3
0,170030,,1238,639573,7350,2,1
0,170030,,5404,1384127,3322,1,3
0,170030,,376,1685536,2579,1,3
0,170030,,5176,2515803,6849,1,3
0,170030,,5588,1980943,2150,1,1
0,170030,,1087,1583062,3498,1,1
0,170030,,4565,1026866,4250,1,1
0,170030,,898,1052888,1795,1,3
0,170030,,1540,1627563,7149,1,2
0,170030,,3869,1857485,7434,4,1
0,170030,,1456,1466318,4657,1,1
0,170030,,1238,2137818,4867,3,1
0,170030,,1540,669362,7149,2,1
0,170030,,2553,2441146,103,1,1
0,170030,,4565,531818,2891,1,1
0,170030,,1004,1095316,1385,1,1
0,170030,,5176,676735,3600,2,1
0,170030,,4340,651911,5510,1,1
0,170030,,615,2090872,2150,1,1
0,170030,,1675,563519,4250,1,1
0,170030,,2277,105515,4896,1,1
0,170030,,369,2151308,3671,1,1
0,170030,,4465,656932,2426,1,1
0,170030,,5400,555563,3322,1,3
0,170030,,1238,331328,2395,2,1
0,170030,,1456,2283483,5637,1,3
0,170030,,4565,514374,103,2,1
0,170030,,3869,2783475,650,1,1
0,170030,,4565,1404913,3789,1,1
0,170030,,615,237978,2150,1,1
1,170030,170033.0,5687,2405642,7059,1,1
0,170030,,3869,663147,7571,1,1
0,170030,,1087,1213807,4828,1,1
0,170030,,3869,1126428,4292,2,3
0,170030,,34,453292,1389,1,1
0,170030,,2553,1369813,4250,1,1
0,170030,,1456,1313378,4250,1,3
0,170030,,34,916795,7059,1,1
0,170030,,4250,936479,6667,1,1
0,170030,,6440,2353775,2299,1,1
0,170030,,376,1371691,2579,1,1
0,170030,,3869,1416199,2831,3,1
0,170031,,1133,2321732,3322,3,1
0,170031,,4700,2059957,3615,1,3
0,170031,,177,1573307,5539,1,2
0,170031,,1887,204904,4657,1,1
0,170031,,3981,2653651,2579,2,1
0,170031,,1907,577849,249,1,1
0,170031,,4465,1513243,2931,1,3
0,170031,,72,603997,2150,1,1
0,170031,,1887,1087992,5188,1,3
0,170031,,198,2674563,2150,1,1
0,170031,,369,2024501,19,1,1
0,170031,,4565,1067071,4657,1,1
0,170031,,1456,1894779,4455,1,0
0,170031,,1540,1107642,4867,2,0
0,170031,,3869,2059537,5909,1,3
0,170031,,1087,149688,3347,1,1
0,170031,,2137,2271418,3882,1,1
0,170031,,5404,1173406,3322,1,3
0,170031,,2553,2248271,3122,1,1
0,170031,,1540,342626,7149,1,1
0,170031,,5545,940037,5860,1,1
0,170031,,4335,1527008,2909,1,2
0,170031,,2438,1419403,1400,1,3
0,170031,,1887,2157526,5188,1,1
0,170031,,5736,1377030,3322,2,1
0,170031,,1137,311299,2579,1,1
0,170031,,2537,139758,2579,1,2
0,170031,,3869,1058623,4946,3,1
0,170031,,4565,2690029,3150,1,3
0,170031,,2374,731193,7619,2,1
0,170031,,177,1573307,5539,1,2
0,170031,,1675,2013440,4501,1,1
0,170031,,4882,478204,6539,1,1
0,170031,,4465,867819,2268,1,3
0,170031,,5588,831980,2150,1,2
0,170031,,1537,527553,7149,1,1
0,170031,,5030,1196020,2150,1,2
0,170031,,72,1036709,2150,1,1
0,170031,,1087,963480,3347,1,1
0,170031,,1675,217236,7440,1,1
0,170031,,72,1036709,2150,1,1
0,170031,,177,1573307,5539,1,2
0,170031,,3497,245098,4867,1,3
0,170031,,3575,1872566,478,2,1
0,170031,,2553,2421484,6667,2,1
0,170031,,2137,1760354,2579,1,0
0,170031,,2553,2516456,3150,0,1
0,170031,,4503,642538,3322,1,2
0,170031,,3458,1992527,3322,1,2
0,170031,,3353,87215,2579,1,0
0,170031,,2137,2796453,2579,1,1
0,170031,,1537,1033574,5705,2,1
0,170031,,72,92549,2150,1,1
0,170031,,2808,3260,3213,3,1
0,170031,,4565,1629020,4292,2,1
0,170031,,4565,985251,6086,2,1
0,170031,,1537,2473002,7149,4,2
0,170031,,921,1299025,3322,1,1
0,170031,,4432,304666,4657,1,1
0,170031,,1087,1737508,3498,1,2
0,170031,,6036,139372,2415,1,3
0,170031,,2537,1687916,2579,1,1
0,170031,,198,2045758,2150,1,1
0,170031,,5588,2442145,2150,1,3
0,170031,,198,641448,2150,1,3
0,170031,,5949,17764,7563,1,1
0,170031,,5176,920429,337,1,0
0,170031,,1537,2497609,4867,2,3
0,170031,,5056,404906,7590,1,1
0,170031,,898,222461,1795,1,3
0,170031,,376,1254101,2579,1,3
0,170031,,1456,2291661,2943,1,2
0,170031,,5336,2398658,3322,1,3
0,170031,,4565,2243727,2891,1,1
0,170031,,2137,2085235,2640,1,1
0,170031,,1456,169881,877,1,1
0,170031,,4465,106498,3494,1,1
0,170031,,4616,2642745,3322,1,1
0,170031,,4465,174411,5951,1,1
0,170031,,5147,1683556,1842,1,2
0,170031,,4095,2488855,3322,3,1
0,170031,,2553,156905,103,2,1
0,170031,,2553,2252650,3150,1,1
0,170031,,2537,333730,2579,1,2
0,170031,,5030,579098,2150,1,1
0,170031,,5186,564039,3498,1,1
0,170031,,2137,921927,2579,1,3
0,170031,,3465,2794934,2891,1,1
0,170031,,4565,184673,2426,2,1
0,170031,,4565,2071745,6315,2,1
0,170031,,1456,1710263,990,2,1
0,170031,,1456,1616404,4657,1,1
0,170031,,2137,921927,2579,1,3
0,170031,,4420,2745796,2150,1,1
0,170031,,4432,249879,2891,1,3
0,170031,,2438,2625114,1400,1,1
0,170031,,2537,1872366,2579,1,2
0,170031,,2711,1667682,5347,1,1
0,170031,,3458,875794,3322,1,2
0,170031,,1087,1954833,2908,1,3
0,170031,,1887,2694656,3688,1,1
0,170031,,72,1208815,2150,1,1
0,170031,,3093,433878,2868,1,1
0,170031,,2553,402468,990,1,1
0,170031,,144,329783,1343,1,1
0,170031,,2553,612676,5875,1,1
0,170031,,1675,2189368,2453,2,3
0,170031,,2553,1793875,7434,3,1
0,170031,,5030,957064,2150,1,3
0,170031,,4887,913753,7619,2,3
0,170031,,1540,1787961,2395,3,1
0,170031,,4465,2700163,3573,1,1
0,170031,,1537,2468733,6582,1,3
0,170031,,997,395448,3498,1,3
0,170031,,3465,1443953,754,1,3
0,170031,,5030,2435532,2150,1,1
0,170031,,2065,2556204,2579,1,3
0,170031,,4432,1367818,6554,2,1
0,170031,,4465,1288552,3852,1,1
0,170031,,1537,1924149,4867,3,3
0,170031,,1540,346809,4867,2,1
0,170031,,2137,735458,2579,1,2
0,170031,,5187,2352808,6523,1,3
0,170031,,1238,1912205,7149,4,2
0,170031,,2553,1785454,3150,2,1
0,170031,,5030,497629,2150,1,1
0,170031,,5187,2607074,985,1,1
0,170031,,1675,1014489,2967,1,1
0,170031,,1137,2438008,2579,1,2
0,170031,,2065,2556204,2579,1,3
0,170031,,3745,60044,337,2,0
0,170031,,4444,2050445,3498,2,1
0,170031,,3497,673529,94,1,3
0,170031,,144,753459,6492,1,1
0,170031,,198,1916933,2150,1,1
0,170031,,1456,1375881,4657,1,3
0,170031,,4565,1259532,6667,2,1
0,170031,,4882,2393202,4564,1,3
0,170031,,4250,1845430,2891,1,1
0,170031,,4565,1752935,2891,1,1
0,170031,,4250,1721430,4250,1,1
0,170031,,2711,344629,6161,1,2
0,170031,,1456,522424,4657,1,1
0,170031,,5187,2130095,2426,2,1
0,170032,,72,1824379,2150,1,1
0,170032,,2537,1872366,2579,1,2
0,170032,,1540,434076,7350,4,1
0,170032,,376,1675426,2579,1,3
0,170032,,4565,2328797,1923,1,1
0,170032,,2122,910490,4867,1,1
0,170032,,3305,964090,6118,1,1
0,170032,,3869,550721,3688,1,1
0,170032,,4250,2006193,2891,1,1
0,170032,,2553,751776,6315,2,1
0,170032,,1887,1872918,3792,1,1
0,170032,,376,41476,2579,1,1
0,170032,,594,1098402,7563,1,1
0,170032,,4882,102394,409,2,1
0,170032,,6440,1904166,1389,1,1
0,170032,,3305,1688173,6118,1,2
0,170032,,3518,1149446,6905,1,1
0,170032,,5030,1886646,2150,1,1
0,170032,,4565,1350056,362,1,3
0,170032,,3869,1300816,6667,1,3
0,170032,,3869,380800,650,1,2
0,170032,,6241,2264724,846,1,1
0,170032,,4465,957209,6995,1,1
0,170032,,3869,257243,3150,1,1
0,170032,,1238,1662908,3812,2,1
0,170032,,3465,2046272,536,1,1
0,170032,,4887,745858,3322,1,3
0,170032,,3465,187606,2891,1,1
0,170032,,1537,1694115,3365,1,3
0,170032,,5187,199630,2931,1,1
1,170032,170044.0,72,1058685,2150,1,1
0,170032,,1537,799652,1848,2,1
0,170032,,615,2315562,2150,1,2
0,170032,,4432,638440,4250,1,3
0,170032,,3869,2005379,6667,1,1
0,170032,,3465,155438,2891,1,1
0,170032,,3487,773255,3322,1,3
0,170032,,3465,585662,4292,1,3
0,170032,,898,2787842,1795,1,3
1,170032,170033.0,1537,2306901,5622,1,1
0,170032,,198,1665879,2150,1,1
0,170032,,1137,1831668,2579,1,3
0,170032,,4565,1417566,2891,1,1
0,170032,,4882,202232,6539,1,3
0,170032,,4565,2699393,6667,1,1
0,170032,,898,1751037,1795,1,1
0,170032,,4565,2199632,2891,1,3
0,170032,,198,2155820,2150,1,3
0,170032,,4465,2576666,5227,1,1
0,170032,,4565,345788,7571,1,1
0,170032,,1907,1295200,2340,1,1
0,170032,,3465,2448361,3789,1,1
0,170032,,3575,1522644,4896,1,1
0,170032,,2635,14054,5539,1,1
0,170032,,1137,798299,2579,1,3
0,170032,,2122,1367574,5995,4,1
0,170032,,1540,2746407,4867,2,1
0,170032,,1486,199630,2931,1,1
0,170032,,1456,1904254,202,3,1
0,170032,,3465,2139321,3789,1,1
0,170032,,1537,2127498,4867,4,2
0,170032,,1537,808995,1848,2,2
0,170032,,4882,1057084,1791,1,2
0,170032,,1537,2438773,283,2,1
0,170032,,1259,761350,7422,1,1
0,170032,,5030,988664,2150,1,1
0,170032,,3745,254570,6161,1,1
0,170032,,1540,2672920,4016,1,3
0,170032,,5176,565780,3516,1,2
0,170032,,5186,809613,3307,1,2
0,170032,,2284,1885062,7563,1,3
0,170032,,6137,1725503,2150,1,1
0,170032,,5176,1935542,4828,2,1
0,170032,,1540,526060,5414,2,1
0,170032,,4250,2243837,2891,1,1
0,170032,,4565,348765,1493,1,3
0,170032,,985,2422754,3678,3,1
0,170032,,5030,2435532,2150,1,1
0,170032,,5030,239672,2150,1,2
0,170032,,1617,259699,3109,1,1
0,170032,,3869,2702533,7571,1,2
0,170032,,2522,1106128,4896,1,3
0,170032,,2553,118395,2514,1,0
0,170032,,5949,757865,7563,1,3
0,170032,,4565,1327073,4657,2,1
0,170032,,3557,2131522,2328,1,2
0,170032,,4565,340008,2891,1,1
0,170032,,2982,1613650,3365,1,1
0,170032,,1537,1635427,4867,2,1
0,170032,,4062,574315,3322,3,0
0,170032,,1137,1831668,2579,1,3
1,170032,191358.0,5588,1970374,2150,1,3
0,170032,,3869,381309,6667,1,1
1,170032,170036.0,3480,2036374,2579,2,1
0,170032,,2553,877038,2831,1,1
0,170032,,5030,1799952,2150,1,1
0,170032,,1540,2119212,7609,3,1
0,170032,,1887,1611001,5188,1,1
0,170032,,1959,2183975,3322,1,1
0,170032,,4250,2013747,2891,1,3
0,170032,,6440,1194024,701,2,1
0,170032,,2137,1025166,2579,1,3
0,170032,,1540,2201617,4867,2,1
0,170032,,34,29205,249,1,2
0,170032,,1537,1246759,7149,3,3
0,170032,,1456,13218,6523,1,1
0,170032,,1540,728401,4867,2,1
0,170032,,2137,865005,3403,1,1
0,170032,,3305,97915,6118,1,0
1,170032,181030.0,144,2336978,4995,1,1
0,170032,,4565,1078739,2891,1,1
0,170032,,1137,945064,2579,1,2
0,170032,,4565,2319785,877,2,1
0,170032,,5187,1306747,985,1,3
0,170032,,1137,129320,2579,1,1
0,170032,,3305,451230,754,1,2
0,170032,,2438,1725451,109,1,1
0,170032,,1456,251636,4292,1,3
0,170032,,5030,2495337,2150,1,1
0,170032,,1456,2001987,5913,1,1
0,170032,,369,731440,3671,1,3
0,170032,,4882,2086094,6539,1,1
0,170032,,4565,1507877,4292,2,1
0,170032,,1537,584683,4867,1,1
0,170032,,4565,1179868,3150,2,1
0,170032,,2137,799711,2579,1,1
0,170032,,6241,964520,846,0,1
0,170032,,5056,2259193,2415,1,3
0,170032,,5147,1245035,1842,1,3
0,170032,,5610,2605198,1400,1,1
0,170032,,4882,373691,1638,2,1
0,170032,,2553,823862,990,1,3
1,170032,170038.0,2671,1630471,485,1,1
0,170032,,6036,2596323,1181,1,1
0,170033,,4250,789118,2306,1,3
0,170033,,5187,1963097,6086,1,3
1,170033,170037.0,1456,2001987,5913,1,1
0,170033,,3353,1129751,2579,1,0
0,170033,,2982,2782725,4867,2,1
0,170033,,1238,1050607,4652,2,3
0,170033,,1887,2772183,4657,1,1
0,170033,,4465,138719,3150,3,1
0,170033,,4565,1346336,5262,1,1
0,170033,,1540,1007166,4867,3,1
0,170033,,5187,1894779,4455,1,0
0,170033,,2553,1947269,4250,1,1
0,170033,,726,324313,2150,1,2
0,170033,,3869,1356156,7239,1,3
0,170033,,3444,1619090,2579,1,2
0,170033,,5588,1970374,2150,1,3
0,170033,,2137,458360,2579,1,2
0,170033,,1540,995100,4867,1,2
0,170033,,2553,1935400,4600,1,1
0,170033,,2522,369617,4896,1,2
0,170033,,4250,2774462,5971,0,1
0,170033,,177,1440368,3284,1,3
0,170033,,2982,1547296,2876,2,3
0,170033,,4465,1500675,2122,1,1
0,170033,,72,2344907,2150,1,1
0,170033,,198,338806,2150,1,1
0,170033,,4250,829609,3789,1,2
0,170033,,3465,2174696,6554,1,1
0,170033,,5186,2136355,7563,1,1
0,170033,,3869,2387666,6068,1,1
0,170033,,2537,2480354,2579,1,2
0,170033,,6241,221825,2299,2,1
0,170033,,3745,1851793,4473,2,1
0,170033,,3093,1342440,7059,1,1
0,170033,,1543,1539128,2579,1,1
0,170033,,5517,2017449,6118,1,1
0,170033,,3266,1501198,5643,2,1
0,170033,,2137,1077015,2579,1,2
0,170033,,4432,150322,5013,2,1
0,170033,,5147,342579,1842,1,2
0,170033,,2137,247610,2579,1,2
0,170033,,2137,458360,2579,1,2
0,170033,,1540,1136517,7149,1,1
0,170033,,2553,2291510,4753,1,1
0,170033,,4465,416735,2426,1,1
0,170033,,1540,42982,4867,2,2
0,170033,,5030,1899331,2150,1,1
0,170033,,615,802173,2150,1,1
0,170033,,3869,2784069,3150,1,1
0,170033,,4565,355809,3089,2,0
0,170033,,1540,1855840,3678,1,1
0,170033,,3969,276000,2150,2,1
0,170033,,2849,911925,3322,1,0
0,170033,,4432,15047,6411,1,1
0,170033,,2277,649526,4896,1,1
0,170033,,985,1846854,1848,3,1
0,170033,,4465,2342752,1905,1,1
0,170033,,5187,833792,3852,3,1
0,170033,,3557,36117,1327,1,3
0,170033,,2137,2051486,2579,1,1
0,170033,,1540,2295146,3678,2,1
0,170033,,2553,1926286,3688,1,1
0,170033,,2137,159212,2579,1,3
0,170033,,1137,482957,2579,1,2
0,170033,,4250,2609334,3269,2,1
0,170033,,2711,146929,3498,1,2
0,170033,,3869,907991,6667,1,2
0,170033,,376,2802025,2579,1,2
0,170033,,784,2452356,2303,2,3
0,170033,,4444,1158418,337,1,0
0,170033,,198,1377871,2150,1,1
0,170033,,1999,1079252,2579,1,3
0,170033,,5209,1786477,2579,1,1
0,170033,,2137,2507840,2579,1,1
0,170033,,1540,1910266,4867,2,3
0,170033,,4250,2381042,2536,1,1
0,170033,,5517,2392965,4996,1,1
0,170033,,4465,1635206,3789,1,1
