click,weekday,hour,bidid,timestamp,logtype,ipinyouid,useragent,IP,region,city,adexchange,domain,url,urlid,slotid,slotwidth,slotheight,slotvisibility,slotformat,slotprice,creative,bidprice,payprice,keypage,advertiser,usertag
0,6,0,fde7f9cb055fa8c4b6bfb77f5b6bc2a8,20130606001115686,1,Vh1dP5NwL6cywWk,windows_ie,125.78.9.*,124,129,3,DDTSQuf0MTTNaqKIvMpENpn,ae25820e75d4e99d0ea3ef4c5e9b108d,null,Astro_2nd_Width2,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10024_10006_10063_10075_10077_10057_10111
0,6,0,8e163a1c3f878501b1cee99aa012858f,20130606001115697,1,Vhkr1vBSDQl8GQC,windows_ie,220.177.196.*,134,142,3,DDTSQuf0MTTNaqKIvMpENpn,d0853882512db2c18fc39e94a0a65f57,null,Astro_F_Upright,300,250,0,0,20,a499988a822facd86dd0e8e4ffef8532,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10077_10111
0,6,0,cc652e0d40b8ec6617a32cc4f6244007,20130606001115733,1,VhdZZ3TbLQNZg-j,windows_firefox,117.73.88.*,1,1,3,31xSTvprdN1RFt,c9c0461e80556d15cf14b2b2ad6f8d47,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,13800_10077_13403_10067_10083_10006_10063_10059_10111
0,6,0,718c259c32863a2ea895a0729a49570e,20130606001115754,1,VhkSPnqOOtbhJbb,windows_ie,113.143.148.*,333,338,3,DDTSQuf0MTTNaqKIvMpENpn,87961658690c2c250c271f5d0502873f,null,Astro_F_Upright,300,250,0,0,20,a499988a822facd86dd0e8e4ffef8532,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10077_10083_10063_10059_10111
0,6,0,c7f495334f0659810a08e41007fc6ae6,20130606001115758,1,Vhk7ZiTHDod2tb2,windows_ie,218.31.95.*,374,380,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width3,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10006
0,6,0,c9ba011bcb9ef59ff03376ad089038c4,20130606001115849,1,Vhkr1vdlD4mClgj,windows_chrome,125.42.213.*,164,179,3,5F1RQS9rg5scFsf,fb25ff74e8546a289f44b80f61256f2e,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10031_10006_10057_10063_10110
0,6,0,52907903d39272837aaf937879f4452f,20130606001115849,1,Vhk0PaFOLHRy3bC,windows_ie,119.41.196.*,253,254,3,DDTSQuf0MTTNaqKIvMpENpn,f2a38f2dcaf601f30edf0aa925012a0d,null,Astro_F_Upright,300,250,0,0,20,a499988a822facd86dd0e8e4ffef8532,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10083_10006_10057_10077_10024_10075_10110
0,6,0,f0c1b768e7b54b07b658d58aabf6252b,20130606001115862,1,Vh2YZ3uDOIMvqbl,windows_chrome,59.57.213.*,124,126,3,tK1jlK9rg5scFsf,f7cb3088914897eb615ba82891b9da0b,null,Tech_F_bottom_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10083_10052_10006_10110
0,6,0,86d8c7263548eca93bf19f460af476a1,20130606001115969,1,VhT3OuFZPcmcqoB,windows_ie,221.226.37.*,80,81,3,5F1RQS9rg5scFsf,e7f261195f3fe111188cecdc11120323,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10052_10077_14273_13403_10024_10075_10057_10031_10083_10059_10006_10110
0,6,0,e6fac1a5300110a77c324ca79d93c7ed,20130606001116013,1,VhkrL7dy3v29QMl,windows_ie,123.118.249.*,1,1,3,3SKoteC0gQ27gspy,b0ff8828048646d546e9544f80d835e,null,Game_F_Width1,1000,90,0,0,50,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10052_10057_10063_10031_10110
0,6,0,e5944bc1a9e885ee8a97e975596e43f0,20130606001116131,1,Vhp2Lib7Dq9oqWk,windows_ie,59.33.187.*,216,227,3,31xSTvprdN1RFt,e7eaa6184dd3ef4e37e06e07999adf32,null,Ent_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10684_10052_13496_11092_10083_10063_10093_10006_10059_10057_10110
0,6,0,34952f4c806f9155a454fdc7256ba286,20130606001116206,1,ZYjR1wuYPlcyjt,windows_ie,112.95.177.*,216,219,3,5F1RQS9rg5scFsf,c467241b51d1ede1f4399ace24b23070,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10059_10057_10063_10111
0,6,0,95e1724e318477423d4beee13e2e8ebe,20130606001116213,1,Vhk7ZiT2O4SLaml,windows_ie,222.247.57.*,201,202,3,kK1gq61NdoTy1m58uG,a7651875af3f0604319fe260d2535c89,null,Lady_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10006_14273_10110
0,6,0,ff4990f0ed9b74754a9d19d2911ecfe8,20130606001116236,1,Vhk7ZAj7OZkWDgB,windows_chrome,42.49.45.*,201,214,3,31xSTvprdN1RFt,ce7b2976038a0d5cb821447e76aed31f,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,da596575bd9300a456b5b518004496b2,20130606001116268,1,VhLrL7MAPUFZXsB,windows_chrome,113.118.113.*,216,219,3,5KKFB19rg5scFsf,a832b2c2238575d00cf4b46e3fda149,null,Lady_F_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10063_10075_14273_10052_10059_10111
0,6,0,ff3b1d619fda87630d3c4faf2a2f2542,20130606001116368,1,VhKZZApT3lzfGMf,windows_ie,221.232.72.*,183,184,3,DDTSQuf0MTTNaqKIvMpENpn,ae25820e75d4e99d0ea3ef4c5e9b108d,null,Astro_2nd_Width2,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10057_13403_10063_10006_10024_10077_10111
0,6,0,842602838d2c41cdec4bc1f65592f5e5,20130606001116373,1,Vh1P151Z32Tvj-C,windows_ie,182.33.99.*,146,154,3,31xSTvprdN1RFt,f1d2b06d4b98de336f07e5833149f665,null,Ent_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10006_13042_10063_10024_10031_10079_10110
0,6,0,423e1091948932a1a3e036160d038959,20130606001116448,1,VhdPZp1lD8jIjOL,windows_chrome,14.223.107.*,216,222,3,Dr1NTvprdN1RFt,70f8be91c189d0e65dce85160714f446,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,30,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10006_10031_10083_10110
0,6,0,30275ef405cea53cb23a9e12b7bfb9b6,20130606001116469,1,VhpCLx5oD9k8GYz,windows_chrome,117.135.204.*,298,299,3,3FKElpuEMusyJqKbuKz,114e1d18d151f7617b037a88b4b91ccb,null,Fashion_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10024_10059_10083_13800_10063_10006_10110
0,6,0,f1ed8636bb685026e780da591f771fd5,20130606001116547,1,VhpOLDqqP4sZjCB,windows_chrome,111.193.31.*,1,1,3,5F1RQS9rg5scFsf,513ae95f61db363b1c99306a39f251c2,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10093_10006_10057_13866_10024_10077_10063_10075_10059_13042_10031_11944_10048_13800_10111
0,6,0,28fde6558b00afafc6b8a647322c2d5b,20130606001116567,1,Vh1OPpSbOoNODga,windows_ie,120.87.187.*,216,226,3,Dr1NTvprdN1RFt,d94b7c1e9245cd2c7c893415292f14ab,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,56,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10063_10006_10110
0,6,0,2efed8a3c381dae6c31fb4cbec149fee,20130606001116614,1,VhpZOkL8Ol2yDBL,windows_ie,175.51.50.*,238,248,3,5F1RQS9rg5scFsf,c34a88ca75345d0ea9e4ee776c00bd77,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10006_10083_10031_10075_13403_10063_10024_10059_10076_10052_14273_10110
0,6,0,54f59a43240c18c5400e83d0d45924cd,20130606001116622,1,Vhk7ZiT2LqN6J-L,windows_ie,115.202.36.*,94,104,3,31xSTvprdN1RFt,8dd142fa4bc566aa470b4c63e3da3d68,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,4c5084948d5cec7606a5e8648cda40d7,20130606001116623,1,VhzRLedaDtMogIj,windows_ie,118.186.203.*,1,1,3,5F1RQS9rg5scFsf,a5deda73e077874fef6670c03ff96c77,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10059_10024_10083_10075_10052_10048_10006_10076_10110
0,6,0,1d929d436d479e5f93190ca3b3c8952c,20130606001116654,1,VhkELpqV3UNPBMa,windows_ie,60.223.228.*,15,16,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10063
0,6,0,b1f05e09010c65cc338104d25bfaac84,20130606001116683,1,Vhd21pE93QMVtmk,windows_ie,59.55.84.*,134,141,3,trqRTud7jQ19gM9WJFMyNKTRm7,7643741a82415c8fc519a8130b46a6b1,null,discuz_8810998_008,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10052_10048_10093_10076_10024_10059_10075_10057_10063_10083_10079_10006_10110
0,6,0,ca10b28557b3d4c916d86a1d76a9cbc2,20130606001116760,1,VhpiLxMPOeB9jsC,windows_chrome,113.73.163.*,216,234,3,Dr1NTvprdN1RFt,8711430433d13e05b83200c7c144b8bf,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,59,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10024_10059_10006_13403_10111
0,6,0,e165832b4a728f225e27f0ad32fabf16,20130606001116831,1,VhkSP7nSDUzIFYC,windows_chrome,14.154.151.*,216,219,3,Dr1NTvprdN1RFt,a6afbaeea5ba03e7f03510d284cf41f8,null,Reading_F_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,13776_10063_10024_10006_13403_10077_10031_10110
0,6,0,2b0f71d9341928b00b37d1181a5afb79,20130606001116843,1,Vhkr1uMkO65CQIB,windows_ie,110.52.62.*,201,203,3,3FKElpuEMusyJqKbuKz,68a59db1874ce3ce49e690e45a024da9,null,Fashion_F_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10067_10083_10006_10059_10063_10111
0,6,0,76bdb423482a6443043d802db91370d0,20130606001116963,1,VhTK13M13lLWFmR,windows_chrome,60.6.48.*,3,8,3,trqRTud7jQ19gM9WJFMyNKTRm7,e770ea7bb3d174255d13d63f593e4fc,null,discuz_8810998_008,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10076_10006_14273_13800_10075_10083_10052_10110
0,6,0,fd405ded6c4af229d4b190e88b456cfb,20130606001116998,1,VhkSOxS5O6astCk,windows_chrome,222.78.23.*,124,130,3,kK1gq61NdoTy1m58uG,915747d2d5e94105c0e6527ea2e4be7e,null,Lady_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,89,bebefa5efe83beee17a3d245e7c5085b,1458,10075_10024_10063_10059_10111
0,6,0,7360c8e702df0cd265e84a31afd36660,20130606001117065,1,VhkrVxSLPqKvDdB,windows_chrome,110.182.112.*,15,25,3,trqRTud7jQ19gM9WJFMyNKTRm7,b872d1bf3e8b7ea5cad115c60fa6bf9e,null,discuz_8810998_008,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10052_10006_13042_13403_10031_10063_10110
0,6,0,7792375031fddfe6144b0cbe5ba5cc35,20130606001117171,1,Z0T61uxYO8qokCE,windows_firefox,121.20.66.*,3,5,3,5F1RQS9rg5scFsf,a48027a1e2be944f865b94ef4c9ff437,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10006_13403_13776_10024_13496_10093
0,6,0,a7dbe999f598c2c8ece8c717a6358c9,20130606001117183,1,Z0TP1ksALtjftgk,windows_ie,117.149.214.*,94,104,3,5F1RQS9rg5scFsf,827e67d5429adb254a164d6d471b5695,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10031_10075_10083_10006_10057_13403_10110
0,6,0,8c5f12594d0522800c13741e666b2019,20130606001117204,1,Z0TP1Aq0OHS-gWf,mac_safari,175.23.172.*,55,60,3,5F1RQS9rg5scFsf,6951f4c93e367fb0af630c8af6e1084,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10031_10063_10006_16706_10111
0,6,0,c7a0d454e4565fa97598606ca748c0b7,20130606001117287,1,Vhk7ZiTTP2MHqVE,windows_ie,61.163.127.*,164,180,3,5F1RQS9rg5scFsf,a5deda73e077874fef6670c03ff96c77,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,396e81a8508b55865293f54801df164,20130606001117457,1,VhC7C3TlDc1OjGj,windows_chrome,14.219.113.*,216,233,3,DDTSQuf0MTTNaqKIvMpENpn,87961658690c2c250c271f5d0502873f,null,Astro_F_Upright,300,250,0,0,20,a499988a822facd86dd0e8e4ffef8532,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10075_10077_10006_14273_10057_13403_10083_10031_10052_10063_10059_10024_10110
0,6,0,48504b8f0da247f69ba4ce982499fda2,20130606001117579,1,VhCrZeMaO6qLe-l,windows_chrome,182.201.240.*,40,42,3,trqRTJk7QNxvgsx-wJ5_bFTRmT2,cee9105a207c5487033bd6b94d6f8719,null,discuz_2908326_001,960,90,0,0,5,fb5afa9dba1274beaf3dad86baf97e89,300,5,bebefa5efe83beee17a3d245e7c5085b,1458,10031_10063_10077_14273_10059_10052_10006_10111
0,6,0,ba241b7516d5bd4c6159308f4fe9cba7,20130606001117630,1,VhkELRa7D8aWB-z,mac_safari,113.74.21.*,216,220,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10006_10063_10110
0,6,0,49b3ac1d2e20a8a7647078b68e8eec1f,20130606001117672,1,VhL71kp432NfBbn,windows_ie,112.112.64.*,308,309,3,5F1RQS9rg5scFsf,e4d03b4345dc1481e5de6b3d56fff9ff,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10074_10063_10057_10059_10093_13403_13800_13866_10006_10083_10110
0,6,0,8ea4185b631134bf2476df08315d1d9e,20130606001117714,1,Vhk7ZiTTDvNZlfj,mac_safari,119.118.233.*,40,41,3,31xSTvprdN1RFt,73e2b5a2e131946eb73b23a2ce13acbd,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,14273
0,6,0,31163f29cae61931d1ab756c2d8391db,20130606001117806,1,VhTn1AByPcucDh2,windows_ie,223.13.134.*,15,15,3,5F1RQS9rg5scFsf,2894177023e3411e2dbb0e9b5186c2cb,null,News_Pic_Width2,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,64,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10083_10006_10031_10057_10075_10024_10059_10110
0,6,0,91cab5412fc1deef0c1ae51dfe3ed271,20130606001117808,1,Z0TL1pm3OUlyJBB,windows_ie,123.6.20.*,164,165,3,5F1RQS9rg5scFsf,c57908d769657c8376c71da17559627c,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,13403_10077_10006_10024_10052_10031_10075_10057_10083_10059_10063_10110
0,6,0,37ca7536897fc91d9822b4d5d04ffd2d,20130606001117808,1,Vhk0ZeqiOts_XoB,windows_chrome,221.3.168.*,308,320,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10024_10006_13403_10110
0,6,0,49004ee2caa4bd503d269c93cc012b0d,20130606001117915,1,Vhk7ZiTT3tNVFCa,windows_ie,223.93.62.*,94,101,3,31drTvprdN1RFt,91c1a15530890dcfa127bd0aaeab74b,null,Edu_F_Width1,1000,90,0,0,50,832b91d59d0cb5731431653204a76c0e,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10052_14273_10063_10083_10059_13403_10057_10024_10006_10110
0,6,0,2484845c4b75d35f338b9fd0eef06326,20130606001117934,1,VhdTP5q2DNNVtW8,windows_ie,171.37.107.*,238,239,3,5F1RQS9rg5scFsf,cb8f20468b4e10ae7850adc049dbe273,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10059_10024_10076_14273_10052_10063_10083_10057_13403_10074_10006_10110
0,6,0,c900693262bcf6ba2866ab501ee5ec3c,20130606001117968,1,Vhk7ZiTT3vaIgsc,mac_safari,106.227.103.*,134,135,3,DDTSQuf0MTTNaqKIvMpENpn,a700f0027f537997c712beda403b1693,null,Astro_Width2,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,b2eda7c55ab299fd8c5da527180ad787,20130606001118036,1,Z0Kp1JKiLZ5vGYb,windows_ie,27.106.137.*,216,219,3,5F1RQS9rg5scFsf,bfa000ed663f4997db218d6da6b1510f,null,News_Width5,960,90,0,0,50,fb5afa9dba1274beaf3dad86baf97e89,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,10024_10059_10006_10052_10057_10075_10083_10048_10063_13403_14273_10110
0,6,0,cce080e00b7d1c7a9bf0eeaf63354637,20130606001118087,1,Vhk7ZiTZOtffuok,windows_ie,122.90.210.*,124,125,3,5F1RQS9rg5scFsf,4da8f219aa4a9e8a3a0ae887ee2264dd,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10077_10063_10111
0,6,0,26c90c6e876648b579de6a8b91539b67,20130606001118088,1,Vh1OLDpQP8lfqOa,windows_ie,14.156.144.*,216,233,3,5F1RQS9rg5scFsf,50c1a452f0d967c1cb046ab27062059,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10031_14273_10063_13403_10006_10052_10083_10110
0,6,0,31b2634573ae5416ae00d6344c0f078c,20130606001118125,1,Vhk7ZAB4ONx2D-z,windows_ie,60.206.222.*,1,1,3,3SKoteC0gQ27gspy,1ad2b0341aa3b0ead5cfd693bb0aad8f,null,Game_F_Width1,1000,90,0,0,50,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10052_10057_10063
0,6,0,1b05b0aeb700bc52345425de93be8f4f,20130606001118144,1,VhLE13cr3U2WQfj,windows_ie,116.5.176.*,216,235,3,Dr1NTvprdN1RFt,cd66babec6258b93446a89231f3ce8b6,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,58,bebefa5efe83beee17a3d245e7c5085b,1458,10063_13403_10006
0,6,0,e377b005729d4044986b571f594df626,20130606001118157,1,Vhdp1ukr3tm6ldC,windows_chrome,183.225.4.*,308,309,3,5KKFB19rg5scFsf,5613ba0d20f9fef8effd0341e06516c5,null,Lady_F_Rectangle,300,250,0,0,50,a499988a822facd86dd0e8e4ffef8532,300,72,bebefa5efe83beee17a3d245e7c5085b,1458,10111
0,6,0,2e29ffd43e3d8fbe14fdbab3354cd09b,20130606001118210,1,VhT_LyMD3vLIBdb,windows_chrome,163.125.184.*,216,219,3,31xSTvprdN1RFt,d303628bc50f9d24b93ed2d85fbc1ed9,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,13403_10059_10031_10077_11724_13866_10067_10057_10063_10006_10075_10083_10111
0,6,0,d83ada5f4e8d8c78c0278c345bdc7a2f,20130606001118246,1,VhLY1wj9PomfJo2,windows_chrome,123.119.186.*,1,1,3,3FF-e59aG5syJqKbuKz,bf539dec0e03fd86b4c1ec4894f8a295,null,Finance_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10110
0,6,0,51c9f0ac9439cfc0de2fcf7879626a4c,20130606001118335,1,ZYMAP3skLtL4kt,windows_ie,61.18.240.*,394,394,3,ersbQv1RdoTy1m58uG,ca42339e7c4d839e2f168c93061babe0,null,Sports_F_bottom_Width,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10024_10083_10063_10110
0,6,0,64156c7ac1a701803a35f7460c329438,20130606001118339,1,Vhk7ZiTZPtb4JB2,mac_safari,219.134.8.*,216,219,3,trqRTud7jQ19gM9WJFMyNKTRm7,f1f8ad81b949ac0ac9ad261e59893fef,null,discuz_8810998_008,960,90,0,0,20,fb5afa9dba1274beaf3dad86baf97e89,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10052_10110
0,6,0,1e0329575896bdc1d2f276515d3ed3b,20130606001118361,1,Vhk7ZiTZPqlsuYj,windows_ie,124.235.190.*,55,56,3,31xSTvprdN1RFt,d303628bc50f9d24b93ed2d85fbc1ed9,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10063
0,6,0,878b0055e03d41653aca2772699a4ae8,20130606001118437,1,VhpO1uxm32n9Bob,windows_chrome,114.112.35.*,1,1,3,ersbQv1RdoTy1m58uG,338f0fb99dbe8ac7f11d22db569d5dd,null,ALLINONE_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10083_10031_10059_10024_10063_13403_10075_10076_10110
0,6,0,6f8c590213b05982f7dfaff60995693c,20130606001118594,1,VhkYLxcIDt9UgBb,windows_ie,111.58.19.*,238,245,3,5F1RQS9rg5scFsf,ff2d7ccad51f5083ae44f40026c3e270,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10083_10057_13403_14273_10063_10077_10059_10006_10024_10111
0,6,0,3a5e81e9d6cbe896e5818610965db314,20130606001118599,1,Vhk7ZiTZLts6J-E,windows_ie,219.138.255.*,183,397,3,5F1RQS9rg5scFsf,61fc30a00797e08568c5abe1bb78f52,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10006_10057_10031_10110
0,6,0,d45e3453119fb89ec9848996b49b42b7,20130606001118614,1,Vhk7ZiTZLqCWeYl,mac_safari,36.239.220.*,393,393,3,31xSTvprdN1RFt,84d8145279103fcc2cc87e42fa65edc8,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10063
0,6,0,db9e83a60cb9f6b7ffc1d200020984fe,20130606001118673,1,Vhk7ZiTZDlaywWb,windows_ie,113.98.196.*,216,219,3,Dr1NTvprdN1RFt,7b8ff64e5ee25b1d7263e4660d85df1d,null,Reading_F_Width1,1000,90,0,0,20,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,null
0,6,0,465c89d2bc80ccf4f6bf24f473f8c670,20130606001118675,1,Vhk7ZiTZDlbfuoB,windows_ie,113.108.104.*,216,219,3,3SKoteC0gQ27gspy,d492ec414ca56e8abd32fcc146239a6d,null,Game_F_Width1,1000,90,0,0,50,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10057
0,6,0,bfc204eb1a0d301569e4cae7e8a5af12,20130606001118725,1,Vhk7ZiTZDUxTGIb,windows_ie,119.123.89.*,216,219,3,5F1RQS9rg5scFsf,217c747fff17e2cb97b643a4179b2b8f,null,News_F_Width1,1000,90,0,0,80,832b91d59d0cb5731431653204a76c0e,300,80,bebefa5efe83beee17a3d245e7c5085b,1458,10057_10063
0,6,0,e8e9d0346996d9142a8e15730a21a3a4,20130606001118739,1,Vhd1LJMkP4KVwfc,windows_ie,112.90.194.*,216,232,3,Dr1NTvprdN1RFt,8310c6ab34ec91de309b10cac6b1c171,null,Reading_F_Rectangle,300,250,0,0,31,a499988a822facd86dd0e8e4ffef8532,300,50,bebefa5efe83beee17a3d245e7c5085b,1458,13403_10059_10006_10057_10063_10111
0,6,0,e79282cceec89169711e23ff1222d3c1,20130606001118807,1,Vhkr1v5DPl5Lu-k,windows_ie,171.36.86.*,238,239,3,31xSTvprdN1RFt,fa5eb308c7bd78ea282353e9e5d5cc02,null,Ent_F_Width1,1000,90,0,0,70,832b91d59d0cb5731431653204a76c0e,300,70,bebefa5efe83beee17a3d245e7c5085b,1458,10059_10006_10063_10111
0,6,0,df2bb1807fc7601b3e33268350dd750b,20130606001118911,1,Vhkr1vn4DqE4tCl,windows_chrome,42.88.168.*,344,346,3,DDTSQuf0MTTNaqKIvMpENpn,bc58e9ce17c4b30d395bc69f93e1e8e,null,Astro_F_Upright,300,250,0,0,20,a499988a822facd86dd0e8e4ffef8532,300,20,bebefa5efe83beee17a3d245e7c5085b,1458,10063_10077_10006_13403_10111
